VARIABLES= "X","Y","Z","CP"
0.9988 0.0000 -0.0491 1.0000
0.9988 0.0000 0.0491 1.0000
0.9892 0.0000 0.1467 0.9999
0.9700 0.0000 0.2430 0.9998
0.9415 0.0000 0.3369 0.9997
0.9040 0.0000 0.4276 0.9996
0.8577 0.0000 0.5141 0.9994
0.8032 0.0000 0.5957 0.9993
0.7410 0.0000 0.6716 0.9991
0.6716 0.0000 0.7410 0.9989
0.5957 0.0000 0.8032 0.9987
0.5141 0.0000 0.8577 0.9985
0.4276 0.0000 0.9040 0.9984
0.3369 0.0000 0.9415 0.9983
0.2430 0.0000 0.9700 0.9982
0.1467 0.0000 0.9892 0.9981
0.0491 0.0000 0.9988 0.9980
-0.0491 0.0000 0.9988 0.9980
-0.1467 0.0000 0.9892 0.9981
-0.2430 0.0000 0.9700 0.9981
-0.3369 0.0000 0.9415 0.9982
-0.4276 0.0000 0.9040 0.9983
-0.5141 0.0000 0.8577 0.9985
-0.5957 0.0000 0.8032 0.9987
-0.6716 0.0000 0.7410 0.9988
-0.7410 0.0000 0.6716 0.9990
-0.8032 0.0000 0.5957 0.9992
-0.8577 0.0000 0.5141 0.9994
-0.9040 0.0000 0.4276 0.9995
-0.9415 0.0000 0.3369 0.9997
-0.9700 0.0000 0.2430 0.9998
-0.9892 0.0000 0.1467 0.9999
-0.9988 0.0000 0.0491 1.0000
-0.9988 0.0000 -0.0491 1.0000
-0.9892 0.0000 -0.1467 1.0000
-0.9700 0.0000 -0.2430 1.0000
-0.9415 0.0000 -0.3369 0.9999
-0.9040 0.0000 -0.4276 0.9998
-0.8577 0.0000 -0.5141 0.9997
-0.8032 0.0000 -0.5957 0.9995
-0.7410 0.0000 -0.6716 0.9994
-0.6716 0.0000 -0.7410 0.9992
-0.5957 0.0000 -0.8032 0.9991
-0.5141 0.0000 -0.8577 0.9989
-0.4276 0.0000 -0.9040 0.9988
-0.3369 0.0000 -0.9415 0.9987
-0.2430 0.0000 -0.9700 0.9986
-0.1467 0.0000 -0.9892 0.9985
-0.0491 0.0000 -0.9988 0.9985
0.0491 0.0000 -0.9988 0.9985
0.1467 0.0000 -0.9892 0.9985
0.2430 0.0000 -0.9700 0.9986
0.3369 0.0000 -0.9415 0.9987
0.4276 0.0000 -0.9040 0.9988
0.5141 0.0000 -0.8577 0.9989
0.5957 0.0000 -0.8032 0.9990
0.6716 0.0000 -0.7410 0.9992
0.7410 0.0000 -0.6716 0.9993
0.8032 0.0000 -0.5957 0.9995
0.8577 0.0000 -0.5141 0.9996
0.9040 0.0000 -0.4276 0.9998
0.9415 0.0000 -0.3369 0.9999
0.9700 0.0000 -0.2430 0.9999
0.9892 0.0000 -0.1467 1.0000
0.9988 0.0000 -0.0491 1.0000
